,sensor14,sensor3,sensor9,sensor7,sensor11,sensor21,sensor15,sensor12,sensor4,RUL
18596,8133.74,1582.61,9057.42,554.52,47.21,23.405,8.3946,521.94,1409.01,259
18597,8142.27,1590.5,9056.41,554.23,47.55,23.3795,8.3709,521.8,1403.3,258
18598,8139.31,1589.13,9045.77,554.72,47.45,23.3692,8.4461,521.7,1399.42,257
18599,8125.32,1586.64,9058.77,553.62,47.45,23.3127,8.3713,522.23,1403.75,256
18600,8136.64,1585.07,9052.2,553.6,47.32,23.4116,8.4091,521.88,1402.98,255
18601,8138.24,1580.65,9062.16,553.99,47.27,23.3632,8.4312,521.89,1401.81,254
18602,8135.66,1587.19,9059.68,553.64,47.46,23.424,8.4414,521.6,1399.18,253
18603,8138.81,1587.91,9052.18,553.94,47.4,23.3583,8.437,522.0,1398.83,252
18604,8141.74,1589.08,9053.93,553.78,47.42,23.3229,8.4238,522.18,1404.32,251
18605,8140.25,1588.32,9062.08,553.89,47.13,23.2857,8.4184,521.54,1402.8,250
18606,8138.6,1593.85,9056.48,553.8,47.39,23.3625,8.4243,521.61,1404.41,249
18607,8134.59,1587.13,9064.27,554.09,47.48,23.4205,8.4303,521.87,1402.4,248
18608,8137.57,1581.4,9054.54,554.28,47.29,23.3789,8.454,521.79,1404.18,247
18609,8138.89,1583.79,9055.07,554.06,47.4,23.3361,8.4212,522.11,1402.19,246
18610,8133.13,1586.71,9057.19,553.59,47.59,23.3254,8.3912,521.72,1403.18,245
18611,8139.46,1591.87,9060.37,554.14,47.37,23.3799,8.4207,521.75,1395.75,244
18612,8135.37,1584.44,9050.56,554.29,47.41,23.2805,8.428,521.9,1410.48,243
18613,8135.2,1579.86,9055.99,553.89,47.24,23.3102,8.3969,521.75,1398.16,242
18614,8136.85,1583.79,9056.49,554.19,47.6,23.4224,8.4274,522.0,1402.36,241
18615,8136.96,1582.32,9060.01,553.4,47.32,23.3855,8.4033,521.66,1406.5,240
18616,8138.47,1584.89,9056.62,553.73,47.5,23.3323,8.4018,521.94,1404.1,239
18617,8140.93,1591.58,9061.17,553.33,47.5,23.324,8.4137,521.72,1399.17,238
18618,8138.68,1594.07,9049.77,553.8,47.32,23.4795,8.4023,521.98,1409.37,237
18619,8138.81,1585.84,9050.33,552.99,47.52,23.3373,8.4319,521.53,1401.93,236
18620,8135.96,1578.55,9055.75,553.95,47.35,23.3496,8.436,522.01,1400.6,235
18621,8135.35,1586.95,9053.21,553.59,47.28,23.2343,8.45,521.86,1403.31,234
18622,8136.25,1589.72,9054.89,553.3,47.34,23.3638,8.422,521.98,1406.16,233
18623,8134.65,1574.86,9057.16,554.5,47.51,23.461,8.4445,521.93,1405.23,232
18624,8135.06,1574.58,9055.03,553.9,47.31,23.4057,8.4061,521.89,1398.92,231
18625,8137.19,1587.06,9059.56,553.88,47.47,23.3873,8.4116,522.02,1411.23,230
18626,8141.16,1583.19,9058.25,554.18,47.31,23.239,8.4427,521.75,1407.36,229
18627,8133.58,1585.25,9064.35,553.99,47.44,23.3821,8.424,522.0,1398.48,228
18628,8135.94,1587.0,9051.5,553.58,47.39,23.4194,8.4191,521.65,1401.35,227
18629,8135.66,1590.35,9055.56,554.55,47.23,23.3515,8.439,521.36,1406.12,226
18630,8142.17,1593.43,9049.53,554.05,47.53,23.3741,8.4558,521.77,1403.79,225
18631,8134.14,1587.87,9060.92,553.62,47.36,23.2819,8.4002,521.65,1407.27,224
18632,8141.94,1587.68,9061.59,553.21,47.35,23.3956,8.4456,521.65,1412.04,223
18633,8135.61,1584.8,9058.12,554.41,47.37,23.39,8.4183,521.98,1395.12,222
18634,8142.05,1588.36,9049.23,552.94,47.13,23.3996,8.4189,521.87,1404.91,221
18635,8137.71,1590.41,9064.58,553.96,47.41,23.3338,8.4009,521.18,1400.67,220
18636,8139.55,1582.92,9058.99,554.21,47.29,23.3386,8.4178,521.98,1403.23,219
18637,8141.06,1590.62,9062.76,553.25,47.39,23.3215,8.4161,521.6,1406.11,218
18638,8138.34,1584.71,9060.45,554.83,47.46,23.4233,8.3983,521.72,1403.57,217
18639,8137.62,1584.12,9056.66,553.37,47.34,23.364,8.459,521.37,1405.1,216
18640,8134.56,1589.4,9053.29,554.7,47.35,23.3371,8.4421,521.49,1405.61,215
18641,8141.17,1592.98,9054.69,554.54,47.33,23.3053,8.4663,521.71,1405.9,214
18642,8133.89,1586.53,9059.52,553.9,47.45,23.3676,8.4171,521.68,1400.19,213
18643,8138.55,1590.68,9064.63,554.36,47.46,23.4004,8.3972,521.59,1404.16,212
18644,8140.77,1584.71,9054.91,553.5,47.15,23.3677,8.4292,521.27,1401.79,211
18645,8139.69,1589.03,9058.02,554.51,47.4,23.2141,8.411,521.05,1408.38,210
18646,8140.36,1586.53,9055.48,553.67,47.32,23.2822,8.4306,522.27,1402.05,209
18647,8142.65,1594.97,9062.31,553.74,47.53,23.4712,8.4268,521.52,1400.6,208
18648,8139.82,1590.75,9060.03,553.65,47.37,23.3838,8.4253,521.35,1411.04,207
18649,8142.07,1587.53,9064.3,553.36,47.36,23.3656,8.4433,521.76,1398.06,206
18650,8136.63,1587.47,9063.15,554.19,47.38,23.2976,8.4121,521.84,1409.23,205
18651,8146.92,1586.84,9061.68,553.78,47.2,23.3859,8.4225,521.24,1404.47,204
18652,8141.46,1587.57,9058.52,554.49,47.37,23.3848,8.3902,522.09,1395.62,203
18653,8140.97,1588.71,9056.26,553.7,47.23,23.2584,8.4165,521.62,1407.45,202
18654,8137.27,1585.73,9056.7,553.58,47.48,23.3848,8.4298,521.73,1409.56,201
18655,8141.14,1585.3,9060.08,553.51,47.33,23.4597,8.4339,521.96,1405.4,200
18656,8136.03,1595.92,9057.53,553.39,47.54,23.3265,8.4035,522.07,1409.43,199
18657,8135.81,1586.38,9067.93,553.46,47.33,23.3807,8.4007,521.71,1398.52,198
18658,8140.65,1595.23,9063.16,553.64,47.44,23.2852,8.4138,521.63,1395.89,197
18659,8138.97,1581.92,9060.81,554.22,47.45,23.2775,8.4184,521.89,1410.49,196
18660,8137.83,1585.48,9059.27,553.15,47.39,23.3796,8.414,521.99,1402.75,195
18661,8141.03,1593.86,9064.69,553.85,47.52,23.2841,8.4225,521.55,1401.2,194
18662,8140.35,1594.18,9061.12,553.11,47.41,23.3481,8.4305,521.37,1400.14,193
18663,8141.79,1582.88,9064.04,553.12,47.51,23.303,8.3937,521.79,1407.02,192
18664,8141.37,1589.43,9055.68,554.27,47.4,23.3531,8.4423,521.65,1407.43,191
18665,8143.5,1590.71,9064.7,553.54,47.37,23.2828,8.4657,521.65,1399.49,190
18666,8140.88,1583.64,9064.35,554.87,47.46,23.2829,8.4236,521.41,1398.71,189
18667,8137.81,1590.98,9056.05,553.6,47.42,23.4108,8.4575,522.3,1403.02,188
18668,8136.51,1587.38,9064.62,553.98,47.35,23.2856,8.4074,521.62,1405.22,187
18669,8139.36,1587.56,9063.75,554.58,47.35,23.2578,8.4441,521.74,1408.59,186
18670,8140.33,1588.41,9061.58,553.68,47.39,23.3447,8.4051,521.8,1402.93,185
18671,8145.02,1590.38,9068.17,553.84,47.29,23.337,8.4108,522.17,1403.98,184
18672,8144.5,1584.61,9061.41,554.5,47.46,23.4023,8.41,522.18,1397.37,183
18673,8141.03,1589.33,9061.83,553.7,47.3,23.3465,8.423,521.15,1405.28,182
18674,8143.6,1590.18,9064.04,553.74,47.43,23.2321,8.4418,521.74,1398.33,181
18675,8140.53,1586.48,9065.22,553.74,47.45,23.4587,8.4125,521.68,1406.49,180
18676,8135.82,1591.51,9063.44,553.64,47.51,23.3266,8.4319,522.28,1405.06,179
18677,8142.84,1587.89,9061.05,553.82,47.36,23.3621,8.4058,521.26,1406.37,178
18678,8140.66,1587.32,9067.6,553.96,47.43,23.3944,8.4286,521.46,1401.98,177
18679,8141.21,1584.1,9058.63,553.43,47.52,23.347,8.428,521.6,1408.37,176
18680,8146.68,1592.83,9062.62,553.93,47.33,23.2989,8.4458,521.51,1404.92,175
18681,8142.81,1590.84,9062.92,553.63,47.52,23.2468,8.4666,521.59,1408.3,174
18682,8140.97,1583.04,9062.51,553.6,47.43,23.2763,8.4158,522.11,1408.48,173
18683,8148.55,1583.65,9062.43,553.75,47.43,23.3387,8.4034,521.9,1410.08,172
18684,8142.65,1581.87,9058.67,553.47,47.38,23.2924,8.4102,521.72,1395.95,171
18685,8139.42,1587.81,9059.59,553.38,47.37,23.357,8.4316,521.71,1410.21,170
18686,8142.29,1591.8,9062.33,553.63,47.54,23.2169,8.4053,521.72,1397.15,169
18687,8143.27,1584.69,9060.37,553.37,47.41,23.2531,8.4331,521.77,1407.95,168
18688,8141.7,1590.66,9057.33,553.8,47.38,23.3024,8.4087,521.28,1400.62,167
18689,8138.26,1590.64,9065.19,553.74,47.29,23.3568,8.4339,522.01,1402.07,166
18690,8140.76,1585.51,9056.11,554.26,47.5,23.2981,8.4194,521.31,1404.65,165
18691,8140.95,1587.06,9060.0,553.11,47.52,23.3623,8.4261,521.66,1401.86,164
18692,8143.49,1596.41,9059.47,554.21,47.47,23.3265,8.4413,521.83,1408.66,163
18693,8143.66,1588.56,9069.76,553.77,47.16,23.3774,8.4518,522.4,1406.24,162
18694,8138.34,1575.45,9065.22,553.58,47.47,23.4037,8.4647,522.16,1407.29,161
18695,8139.98,1587.35,9064.21,553.21,47.58,23.2682,8.4072,521.69,1401.35,160
18696,8140.57,1587.51,9064.05,554.0,47.32,23.3623,8.4934,521.91,1404.39,159
18697,8140.56,1590.59,9066.79,553.85,47.63,23.3302,8.4268,520.99,1404.23,158
18698,8141.79,1592.94,9059.53,553.72,47.37,23.2366,8.3923,521.2,1412.79,157
18699,8139.86,1593.05,9063.45,553.49,47.43,23.3019,8.4313,521.57,1405.61,156
18700,8135.35,1592.9,9066.08,553.57,47.48,23.2382,8.4312,521.81,1411.25,155
18701,8141.22,1583.82,9066.64,554.06,47.29,23.4229,8.4278,521.55,1405.42,154
18702,8143.6,1594.46,9064.44,554.04,47.42,23.3051,8.4325,521.58,1401.63,153
18703,8146.81,1581.9,9059.19,553.07,47.38,23.2414,8.4267,521.05,1408.87,152
18704,8142.9,1587.68,9071.27,553.43,47.76,23.3499,8.3796,521.39,1406.89,151
18705,8145.44,1585.69,9072.43,553.48,47.44,23.3259,8.4085,521.97,1400.0,150
18706,8138.18,1582.18,9066.17,553.89,47.47,23.3776,8.4149,522.51,1410.08,149
18707,8142.49,1590.41,9066.87,553.54,47.53,23.3283,8.4226,521.38,1408.46,148
18708,8145.13,1588.61,9065.53,553.9,47.49,23.3814,8.4273,521.21,1403.67,147
18709,8143.96,1588.61,9067.86,554.77,47.44,23.1667,8.4597,521.72,1407.03,146
18710,8142.98,1581.48,9065.02,553.88,47.73,23.3152,8.469,521.51,1405.43,145
18711,8144.93,1588.51,9067.96,553.2,47.6,23.3102,8.4442,521.58,1406.32,144
18712,8140.9,1588.15,9068.88,553.23,47.48,23.3313,8.4374,521.18,1402.24,143
18713,8147.51,1585.46,9066.32,553.42,47.55,23.3936,8.3875,521.48,1407.81,142
18714,8149.22,1593.28,9067.5,554.31,47.54,23.3903,8.4345,521.41,1395.65,141
18715,8148.34,1591.94,9068.14,553.62,47.66,23.3214,8.4139,521.95,1405.37,140
18716,8149.73,1585.67,9063.25,553.27,47.48,23.3289,8.4473,522.01,1405.98,139
18717,8143.87,1593.42,9069.02,553.39,47.49,23.3854,8.4521,521.43,1404.78,138
18718,8147.71,1589.14,9069.38,553.95,47.63,23.288,8.4029,521.76,1409.04,137
18719,8151.32,1595.85,9068.28,553.18,47.63,23.24,8.4313,521.58,1402.89,136
18720,8143.98,1590.82,9070.58,553.21,47.41,23.2385,8.4261,521.58,1409.96,135
18721,8145.77,1590.14,9067.56,553.93,47.4,23.3421,8.4338,521.13,1409.8,134
18722,8143.12,1587.89,9078.28,553.69,47.36,23.2318,8.4413,521.6,1407.41,133
18723,8143.32,1583.71,9072.1,553.3,47.3,23.3381,8.4623,521.5,1400.97,132
18724,8145.22,1588.38,9066.15,553.8,47.33,23.2677,8.4655,522.01,1410.07,131
18725,8146.62,1591.27,9068.84,553.99,47.33,23.315,8.4225,521.42,1401.84,130
18726,8143.12,1598.03,9070.93,553.29,47.38,23.3545,8.4374,521.2,1404.45,129
18727,8141.93,1594.39,9070.08,553.76,47.44,23.284,8.4133,521.42,1413.61,128
18728,8150.58,1591.78,9064.96,553.0,47.53,23.294,8.4134,521.18,1406.81,127
18729,8152.26,1591.26,9067.63,553.1,47.54,23.3714,8.4426,521.72,1405.43,126
18730,8147.12,1595.38,9065.83,553.52,47.55,23.2625,8.4272,521.47,1404.66,125
18731,8147.43,1589.0,9071.46,553.33,47.49,23.2047,8.4537,521.42,1406.74,124
18732,8150.34,1588.43,9064.96,553.32,47.54,23.2561,8.3851,521.84,1411.71,123
18733,8147.19,1589.13,9066.97,553.52,47.56,23.2123,8.4382,521.52,1410.11,122
18734,8147.19,1586.91,9066.89,553.66,47.52,23.3068,8.4307,521.02,1405.2,121
18735,8146.18,1594.12,9074.5,552.98,47.59,23.4026,8.4468,520.65,1409.11,120
18736,8145.36,1589.6,9067.41,552.77,47.4,23.3862,8.422,521.34,1407.42,119
18737,8151.58,1589.49,9077.17,553.63,47.64,23.4035,8.4014,521.4,1409.25,118
18738,8148.85,1590.64,9068.17,553.8,47.58,23.2317,8.4465,521.6,1413.07,117
18739,8148.33,1595.68,9070.23,552.99,47.62,23.3694,8.4437,521.29,1413.75,116
18740,8140.63,1585.68,9076.75,553.06,47.47,23.2811,8.4375,521.19,1407.64,115
18741,8145.27,1587.34,9068.24,553.48,47.49,23.2388,8.4354,521.5,1412.44,114
18742,8148.14,1584.75,9067.25,553.2,47.63,23.272,8.462,521.01,1410.51,113
18743,8154.25,1586.25,9071.83,553.3,47.56,23.2746,8.4615,521.1,1413.75,112
18744,8144.5,1586.48,9072.7,552.9,47.5,23.2596,8.4439,521.71,1402.85,111
18745,8144.51,1592.54,9073.61,553.72,47.41,23.1573,8.4453,521.79,1412.91,110
18746,8152.88,1590.97,9074.22,553.41,47.47,23.2504,8.4209,521.58,1411.53,109
18747,8154.26,1592.55,9072.74,553.12,47.57,23.229,8.4712,520.98,1414.95,108
18748,8151.86,1595.99,9074.15,553.51,47.44,23.265,8.4912,521.73,1414.43,107
18749,8152.95,1591.39,9072.65,553.27,47.37,23.2996,8.4141,521.51,1411.78,106
18750,8153.92,1592.68,9069.84,553.69,47.74,23.2392,8.4774,521.02,1409.8,105
18751,8148.54,1592.41,9067.2,553.0,47.72,23.2287,8.4649,521.52,1410.54,104
18752,8155.46,1596.18,9072.02,552.98,47.47,23.2427,8.4578,521.22,1412.99,103
18753,8149.27,1582.77,9073.46,552.81,47.62,23.301,8.4749,521.21,1408.36,102
18754,8156.67,1586.19,9074.2,554.07,47.59,23.2025,8.4466,521.83,1407.24,101
18755,8150.45,1598.79,9076.75,552.84,47.53,23.3438,8.4132,521.19,1408.42,100
18756,8154.31,1586.69,9080.13,552.55,47.45,23.1898,8.4386,521.42,1406.68,99
18757,8144.0,1585.52,9076.4,552.82,47.53,23.1934,8.4419,521.64,1416.73,98
18758,8147.13,1591.36,9071.12,553.85,47.57,23.2855,8.4617,520.67,1411.18,97
18759,8152.32,1592.92,9080.3,553.45,47.53,23.2771,8.4808,520.77,1409.73,96
18760,8157.58,1594.08,9075.93,552.79,47.69,23.2158,8.4629,521.02,1409.33,95
18761,8154.04,1590.85,9077.4,553.14,47.6,23.2277,8.428,520.68,1406.88,94
18762,8148.1,1588.22,9074.57,553.23,47.64,23.3383,8.4821,521.48,1412.96,93
18763,8151.91,1587.28,9078.74,554.21,47.54,23.2087,8.4467,521.04,1414.4,92
18764,8147.06,1593.92,9074.59,552.88,47.77,23.2235,8.4028,520.65,1409.65,91
18765,8153.92,1589.92,9074.69,553.29,47.67,23.3122,8.4596,521.22,1416.45,90
18766,8156.05,1592.54,9072.64,552.77,47.82,23.3495,8.4226,521.55,1411.54,89
18767,8155.27,1590.05,9076.51,553.07,47.61,23.3309,8.4282,521.42,1417.94,88
18768,8159.27,1589.98,9082.26,553.54,47.61,23.2425,8.4426,521.1,1411.86,87
18769,8156.96,1585.92,9081.37,553.36,47.62,23.2267,8.4289,520.86,1414.77,86
18770,8150.84,1590.31,9086.88,552.5,47.56,23.1964,8.4396,521.46,1403.29,85
18771,8153.84,1591.75,9090.55,553.22,47.45,23.3371,8.4692,521.14,1413.94,84
18772,8157.76,1588.08,9079.78,552.7,47.58,23.2673,8.4606,521.07,1410.89,83
18773,8156.04,1592.05,9072.27,553.18,47.85,23.2779,8.4554,521.23,1415.56,82
18774,8157.61,1594.36,9078.64,553.32,47.71,23.2264,8.4565,521.19,1420.25,81
18775,8162.23,1599.23,9087.35,553.03,47.77,23.2338,8.4358,521.06,1410.72,80
18776,8156.4,1586.77,9083.12,552.73,47.45,23.3101,8.4481,520.71,1412.68,79
18777,8158.79,1600.39,9072.75,552.84,47.47,23.1702,8.4716,521.21,1415.16,78
18778,8157.75,1597.61,9084.18,553.59,47.58,23.246,8.4459,521.45,1410.79,77
18779,8159.23,1590.06,9090.12,552.75,47.6,23.1808,8.4453,520.97,1407.39,76
18780,8160.11,1590.78,9094.7,552.79,47.51,23.2242,8.4541,521.2,1416.92,75
18781,8153.47,1598.32,9078.34,552.4,47.85,23.3332,8.4658,521.06,1409.49,74
18782,8153.75,1593.61,9085.0,553.2,47.66,23.2119,8.4707,521.31,1415.36,73
18783,8154.41,1595.36,9087.28,552.78,47.61,23.1916,8.5006,520.95,1415.98,72
18784,8156.42,1593.92,9091.49,552.51,47.84,23.1064,8.4426,521.17,1408.27,71
18785,8164.83,1596.76,9080.76,553.23,47.65,23.135,8.4487,521.34,1420.07,70
18786,8161.03,1592.2,9083.44,552.54,47.8,23.2708,8.4581,521.0,1409.2,69
18787,8160.25,1591.45,9085.3,552.81,47.61,23.2799,8.4509,520.81,1416.04,68
18788,8160.06,1588.49,9084.17,553.0,47.92,23.2562,8.4889,520.83,1414.61,67
18789,8163.62,1591.77,9089.65,552.3,47.57,23.2142,8.4748,520.97,1420.78,66
18790,8161.77,1599.47,9090.61,552.82,47.74,23.2003,8.4517,520.94,1414.35,65
18791,8166.99,1594.3,9091.74,552.52,47.83,23.1618,8.4999,520.92,1419.78,64
18792,8160.46,1589.24,9093.36,552.41,47.7,23.2041,8.4608,520.96,1413.45,63
18793,8166.49,1595.95,9088.26,552.65,47.7,23.1976,8.461,520.99,1413.31,62
18794,8162.94,1593.5,9091.47,552.8,47.73,23.2942,8.4648,520.89,1413.24,61
18795,8168.16,1588.57,9084.0,553.0,47.77,23.2518,8.4863,521.06,1419.04,60
18796,8161.74,1586.44,9090.37,553.0,47.64,23.2668,8.4805,521.2,1415.42,59
18797,8166.8,1590.69,9088.23,552.38,47.7,23.0683,8.4825,521.28,1421.77,58
18798,8161.56,1599.5,9092.13,553.1,47.78,23.1949,8.4498,520.75,1416.22,57
18799,8166.61,1599.79,9085.5,552.98,47.75,23.1489,8.4556,520.99,1415.23,56
18800,8162.02,1597.89,9090.47,553.1,47.71,23.191,8.5003,521.04,1420.96,55
18801,8165.22,1594.19,9093.83,552.62,47.77,23.1964,8.4395,520.6,1421.07,54
18802,8170.06,1601.71,9096.52,551.51,47.62,23.1445,8.4768,520.16,1418.43,53
18803,8164.43,1595.91,9086.68,552.79,47.77,23.0169,8.4778,520.7,1412.36,52
18804,8172.32,1595.51,9095.79,552.25,47.83,23.1215,8.4889,520.74,1417.22,51
18805,8166.5,1591.64,9093.06,552.33,47.7,23.2049,8.4993,520.88,1417.04,50
18806,8168.18,1594.36,9102.99,552.92,47.94,23.1946,8.4727,520.75,1415.32,49
18807,8167.14,1599.58,9095.75,552.87,47.64,23.1963,8.4873,520.89,1419.51,48
18808,8170.47,1600.48,9091.86,552.86,47.84,23.1642,8.4579,520.62,1414.81,47
18809,8167.99,1598.78,9102.53,552.68,47.6,23.1419,8.4549,520.08,1412.62,46
18810,8168.23,1605.58,9098.21,552.65,47.82,23.1079,8.4713,520.5,1415.17,45
18811,8168.53,1594.91,9103.15,552.32,47.75,23.3614,8.4824,521.09,1419.0,44
18812,8164.28,1601.88,9101.34,552.7,47.75,23.1106,8.4791,520.96,1413.8,43
18813,8166.98,1596.23,9103.62,552.47,48.04,23.1063,8.4885,520.58,1411.51,42
18814,8172.82,1600.03,9102.49,552.72,47.78,23.1132,8.4628,520.47,1420.71,41
18815,8177.59,1595.44,9100.19,552.09,47.84,23.2632,8.4486,520.53,1421.31,40
18816,8168.49,1598.07,9102.9,552.23,47.8,23.1241,8.478,520.3,1419.8,39
18817,8171.35,1593.51,9105.25,552.49,47.86,23.1187,8.4892,521.06,1425.88,38
18818,8173.96,1591.33,9099.26,552.26,47.89,23.1806,8.4889,520.83,1422.26,37
18819,8176.09,1593.94,9103.63,552.76,47.81,23.2503,8.5114,520.42,1420.49,36
18820,8174.17,1606.12,9107.82,552.01,47.72,23.1907,8.5017,520.6,1419.36,35
18821,8180.51,1594.67,9112.34,552.55,47.95,23.1031,8.4833,520.51,1421.64,34
18822,8174.09,1601.18,9106.79,552.12,47.85,23.1867,8.4984,521.23,1418.86,33
18823,8177.66,1602.0,9112.75,551.69,47.89,23.0973,8.4896,520.84,1420.04,32
18824,8181.51,1605.66,9108.57,551.86,47.89,23.1339,8.5012,520.8,1419.89,31
18825,8184.0,1595.81,9111.76,552.97,47.91,23.1529,8.5269,520.37,1427.3,30
18826,8180.7,1602.2,9107.62,552.41,47.92,23.172,8.5152,520.4,1417.35,29
18827,8178.06,1602.0,9112.27,552.16,47.92,23.1811,8.502,520.62,1417.89,28
18828,8182.35,1598.97,9103.52,552.08,47.97,23.2225,8.5025,520.36,1418.0,27
18829,8186.69,1596.03,9107.07,552.46,47.96,23.2207,8.4351,520.63,1416.63,26
18830,8180.85,1599.9,9121.01,552.14,48.15,23.1849,8.4998,520.52,1420.43,25
18831,8184.83,1603.81,9114.45,552.6,48.04,23.2265,8.4945,521.07,1429.09,24
18832,8184.48,1599.34,9115.23,552.22,48.02,23.0729,8.498,520.6,1424.57,23
18833,8181.54,1601.69,9118.05,551.9,48.06,23.2103,8.507,520.07,1425.07,22
18834,8190.09,1603.5,9116.34,552.59,48.14,23.0251,8.4957,520.05,1421.89,21
18835,8186.66,1601.23,9118.02,551.73,48.03,23.1353,8.5099,520.48,1425.6,20
18836,8185.9,1595.79,9120.49,551.86,47.94,23.1435,8.5144,520.36,1421.88,19
18837,8191.07,1605.0,9123.43,552.27,47.93,23.1423,8.4639,520.62,1426.18,18
18838,8188.6,1600.14,9122.33,552.4,48.03,23.0718,8.5145,520.15,1427.26,17
18839,8187.56,1609.03,9116.02,552.34,48.03,23.1559,8.5088,520.39,1423.87,16
18840,8187.75,1603.05,9120.87,552.14,47.78,23.037,8.4913,520.85,1429.19,15
18841,8195.07,1602.9,9124.57,552.34,48.06,23.1708,8.508,520.9,1421.33,14
18842,8186.57,1604.25,9115.64,552.38,47.91,22.9785,8.5542,520.27,1431.74,13
18843,8196.62,1602.52,9125.68,552.12,47.99,23.0517,8.4922,519.78,1422.71,12
18844,8188.9,1597.48,9124.28,552.1,47.86,23.2033,8.501,519.83,1423.83,11
18845,8193.52,1595.79,9125.7,551.84,47.94,23.0692,8.5141,519.66,1419.96,10
18846,8193.39,1600.19,9131.55,551.56,48.03,23.0253,8.4952,519.75,1429.95,9
18847,8192.24,1600.8,9127.29,552.05,48.0,23.1304,8.5241,520.01,1426.34,8
18848,8194.6,1604.03,9130.87,551.5,47.85,23.0678,8.5228,520.14,1425.17,7
18849,8197.77,1601.83,9130.7,551.35,48.07,23.0794,8.4789,520.04,1432.0,6
18850,8201.25,1601.27,9132.52,551.52,48.09,23.0699,8.5192,520.59,1434.22,5
18851,8194.88,1600.95,9132.81,551.58,48.16,23.1537,8.4973,519.98,1426.48,4
18852,8201.61,1600.59,9128.64,551.42,48.08,23.0181,8.5028,519.7,1425.63,3
18853,8202.93,1605.22,9137.65,551.18,48.19,23.0027,8.5063,519.92,1428.24,2
18854,8197.97,1599.06,9138.69,550.77,48.14,23.0422,8.5268,519.66,1429.58,1
18855,8201.66,1607.05,9143.56,551.34,48.01,23.0719,8.5403,519.83,1428.06,0
18856,8139.06,1579.7,9060.7,554.54,47.13,23.3501,8.4373,522.42,1402.95,154
18857,8141.41,1583.52,9062.06,553.95,47.04,23.3998,8.4357,521.66,1394.46,153
18858,8140.79,1583.81,9062.63,554.1,47.42,23.381,8.4127,522.2,1388.81,152
18859,8144.72,1584.57,9061.06,554.0,47.11,23.4494,8.379,522.34,1395.56,151
18860,8144.23,1583.04,9062.0,554.81,47.19,23.31,8.397,522.28,1394.77,150
18861,8141.67,1585.54,9066.45,553.91,47.53,23.2549,8.4252,523.04,1398.23,149
18862,8143.05,1592.67,9054.66,553.88,47.25,23.4584,8.3991,522.31,1398.81,148
18863,8139.83,1577.83,9065.07,554.3,47.43,23.4375,8.4123,522.55,1399.59,147
18864,8141.93,1590.77,9057.62,554.58,47.24,23.339,8.4321,522.33,1404.51,146
18865,8147.38,1584.78,9063.0,554.22,47.34,23.3936,8.3859,522.41,1398.88,145
18866,8137.68,1585.78,9063.65,554.43,47.32,23.2917,8.4371,521.9,1397.07,144
18867,8146.48,1591.53,9058.5,554.54,47.2,23.4204,8.4631,522.22,1395.74,143
18868,8140.39,1587.5,9059.31,554.58,47.27,23.3624,8.3733,522.32,1395.74,142
18869,8143.4,1578.26,9063.17,554.7,47.35,23.3249,8.4249,522.08,1407.54,141
18870,8150.6,1591.68,9057.33,554.8,47.2,23.3488,8.3771,522.13,1397.78,140
18871,8137.32,1583.33,9053.17,554.26,47.19,23.3007,8.418,521.68,1400.41,139
18872,8145.88,1583.88,9062.9,554.02,47.29,23.4115,8.4206,521.88,1400.02,138
18873,8141.36,1575.08,9058.84,554.59,47.34,23.4692,8.4278,521.9,1405.49,137
18874,8141.03,1590.07,9059.77,553.86,47.16,23.2859,8.3891,522.44,1397.8,136
18875,8143.85,1587.41,9062.78,554.37,47.32,23.3637,8.4121,522.25,1400.46,135
18876,8143.45,1585.73,9060.61,554.26,47.48,23.4172,8.4088,522.53,1405.02,134
18877,8145.87,1589.43,9063.9,554.37,47.26,23.2934,8.4277,521.82,1398.5,133
18878,8145.91,1588.59,9063.86,553.99,47.33,23.3539,8.4197,522.57,1403.26,132
18879,8139.68,1578.51,9059.71,554.46,47.26,23.4792,8.4333,522.44,1397.71,131
18880,8138.19,1580.64,9068.92,553.97,47.43,23.4259,8.4482,522.01,1401.57,130
18881,8139.33,1585.43,9049.76,554.77,47.08,23.2488,8.4149,522.6,1397.36,129
18882,8144.74,1588.46,9061.56,554.56,47.15,23.3691,8.4,522.1,1400.88,128
18883,8146.0,1587.13,9068.01,554.42,47.22,23.3347,8.432,521.82,1398.04,127
18884,8149.89,1580.35,9061.99,553.95,47.11,23.3577,8.3854,521.87,1404.17,126
18885,8143.35,1587.73,9061.31,554.28,47.27,23.3961,8.4132,521.94,1401.9,125
18886,8140.57,1583.37,9059.16,554.0,47.07,23.526,8.4343,522.24,1404.61,124
